Price,Close,High,Low,Open,Volume
Ticker,EOG,EOG,EOG,EOG,EOG
Date,,,,,
2015-01-02,68.11702728271484,68.67088430402015,66.72869437759451,67.20870492288411,3462300
2015-01-05,64.0111083984375,67.03885927333826,63.5237114693892,66.43330909835811,6173600
2015-01-06,62.187068939208984,63.95202628898457,61.11628089548122,63.39078290039006,8142000
2015-01-07,61.795658111572266,63.309535827300124,61.08672198591328,62.903371864312604,5950300
2015-01-08,64.15878295898438,64.72741254641646,62.08366752186919,62.56367797468067,5836500
2015-01-09,64.5871353149414,65.00806657271023,63.516346953602444,64.26220394609287,4036600
2015-01-12,62.408592224121094,63.028909199579985,61.441185082693586,62.85167658289506,4810300
2015-01-13,62.81476974487305,63.996335908374206,62.068913005966095,62.748309606091745,5444200
2015-01-14,64.92211151123047,65.18108849457768,61.91056625853607,62.206542373193535,6698200
2015-01-15,64.02677917480469,66.22439404813758,63.96758283084561,65.88402353828396,4941700
2015-01-16,66.8237533569336,66.99394146467908,64.03419148512326,64.27097125767672,5483500
2015-01-20,66.09862518310547,66.43159483502214,64.7593343284318,65.92103609982591,5969500
2015-01-21,66.99395751953125,67.63030436925591,66.35761066980659,67.030951015976,4911900
2015-01-22,66.86074829101562,67.61548200448497,65.54366053606878,67.61548200448497,4471600
2015-01-23,67.17890930175781,68.45899769145733,66.37237469532097,66.64615353333599,4433700
2015-01-26,68.31844329833984,68.36283775001901,66.70537902577506,67.50451302765696,3431100
2015-01-27,68.81417083740234,69.85748516950726,67.4230907065362,68.02983908380772,5283000
2015-01-28,65.18848419189453,68.58479981328463,64.93690818415605,68.31842189610602,5772900
2015-01-29,65.7878189086914,66.1577875072684,64.19695280575579,65.943205042661,5188700
2015-01-30,65.87663269042969,66.64616834413384,64.67053663491907,65.23289069825574,7469900
2015-02-02,68.45899200439453,68.49599112506776,66.24658120374741,67.32688891318168,5615500
2015-02-03,71.26338958740234,72.42509141214066,70.03509608733316,70.08689149434916,8906600
2015-02-04,70.43463897705078,72.16608968657671,69.21374120621186,69.85008778627883,9869100
2015-02-05,71.17459106445312,71.98852119835433,70.4124563305654,70.8194185748784,5596600
2015-02-06,70.87862396240234,71.92933400814847,70.7158367858239,71.76654683157001,5297800
2015-02-09,70.99699401855469,71.94411866922661,70.87120601055416,71.4779544762165,4249100
2015-02-10,70.4864273071289,71.54453784984963,69.4357120726568,71.51493968103473,4308300
2015-02-11,68.96214294433594,69.62068658316666,68.18521229220161,69.43570228809573,6332300
2015-02-12,70.14607238769531,70.4716410263032,69.16195422615903,70.26445944393234,3944500
2015-02-13,71.7147445678711,71.751743702747,70.479050238761,70.98960894461653,4158500
2015-02-17,71.39656829833984,71.52975727509109,70.77502350368417,71.09319685674129,4234300
2015-02-18,70.52342987060547,71.39655620468388,69.9240823993842,71.39655620468388,4534000
2015-02-19,69.4061279296875,70.10166522236464,64.06377918690427,64.13777179523919,18682400
2015-02-20,67.39350128173828,69.15455030154702,66.64616291004099,68.880771425013,7937800
2015-02-23,68.02244567871094,68.14823368234605,66.03941321300252,66.63876070290164,5501300
2015-02-24,67.7856674194336,68.81417998042224,67.52669045178797,68.7031882384957,4215000
2015-02-25,68.83634948730469,68.9991365572248,67.54886047699355,67.73384475730782,5787800
2015-02-26,66.69055938720703,68.25922879118407,66.30579440260306,67.93365451132901,5427100
2015-02-27,66.38717651367188,67.11971287163014,66.06900324380739,67.06051653182428,3837600
2015-03-02,65.89884948730469,66.38721107704986,64.43377600862243,66.38721107704986,5347800
2015-03-03,66.86815643310547,67.41570862311109,65.55846384728048,65.83964372087755,4381400
2015-03-04,66.9569320678711,67.29730258591097,65.52145738662017,66.74234954981404,3924800
2015-03-05,66.29098510742188,66.97912707527942,66.12820363090341,66.48337040092883,2688100
2015-03-06,65.53624725341797,66.59435783143957,65.28467127800833,65.79522418259661,4063600
2015-03-09,64.90728759765625,66.0393905321059,64.84809127088533,65.17366542285292,3443600
2015-03-10,63.775203704833984,65.53625261252908,63.74560553261128,64.28575665117184,4862400
2015-03-11,64.04158020019531,64.64832860422271,63.545817882967924,63.945384731269975,3973700
2015-03-12,63.420021057128906,64.51513067168908,63.35342941432113,64.4115399082504,3051700
2015-03-13,63.18324661254883,63.38303284811834,62.22872680274943,63.04265671679796,4415600
2015-03-16,65.04049682617188,65.13668665326594,62.939071731587056,62.97607085869396,4953800
2015-03-17,64.2265625,65.09228782120586,63.93058643895496,64.27095693331093,3798600
2015-03-18,67.08273315429688,67.60808807597752,63.634621864467086,63.693818216416275,5386800
2015-03-19,66.24661254882812,66.52039149364019,65.38088691007293,66.15042269294729,3558700
2015-03-20,67.09752655029297,68.02984929516094,66.17260476042087,66.40938451281714,5980000
2015-03-23,65.85444641113281,67.6376987371667,65.85444641113281,67.51930601141426,3200700
2015-03-24,65.73604583740234,66.54998161658793,65.58806059315508,66.00242379326758,2681200
2015-03-25,66.56477355957031,67.07533221603083,65.6990480818741,66.35759197297035,3664800
2015-03-26,67.60065460205078,68.02241852757247,66.77932396099187,67.69684439374095,4857100
2015-03-27,67.00870513916016,67.42307377354564,66.6979328973253,67.05310520604537,2539100
2015-03-30,68.1778335571289,68.4442114804586,67.17151821238885,67.80786484642373,3478900
2015-03-31,67.84485626220703,68.422006482046,67.20850970051947,67.43048751454084,3576000
2015-04-01,67.49708557128906,69.07315008517479,67.37869288625734,68.10383396889179,3813800
2015-04-02,68.5995864868164,68.79197176572087,66.02460784111982,66.8163405272466,4596300
2015-04-06,70.1978530883789,70.59001895081157,69.03615176303515,69.08054619417136,4770000
2015-04-07,69.75390625,71.02659966435407,69.64292014025123,70.44204835681818,5233200
2015-04-08,69.5837173461914,70.72322167813189,69.40613394175024,70.30145756428749,3274400
2015-04-09,70.81940460205078,71.08578250535606,69.63550594584623,69.63550594584623,3408000
2015-04-10,71.4705581665039,71.47795912194807,70.47904465743315,70.93780792529756,2570400
2015-04-13,70.0646743774414,71.6999353578584,69.70210098599027,71.58894361854222,3111400
2015-04-14,71.50121307373047,71.8644252030648,70.67100826565873,70.9082144868,3204400
2015-04-15,72.61308288574219,72.89475675585932,71.47896764263804,71.72358228672515,5859500
2015-04-16,72.64275360107422,73.34694129732861,72.02751259595436,72.51674201842802,4054400
2015-04-17,72.07197570800781,72.2498747063661,71.44932073079302,71.93113593768277,3201200
2015-04-20,72.45000457763672,73.39139824823674,72.03490506290036,72.03490506290036,3130700
2015-04-21,71.59758758544922,72.8799571016243,71.427102650455,72.51674490265914,3238300
2015-04-22,72.42039489746094,73.08752353562248,71.38264552177625,71.85704685217782,2897800
2015-04-23,72.84288787841797,73.56931788847358,72.52414904573668,72.62792960886605,2708400
2015-04-24,71.69393920898438,72.62050478880415,71.09352652295956,72.56861734254655,3139600
2015-04-27,72.1683349609375,72.61308527508055,71.57533077187537,72.30917472828385,2980500
2015-04-28,72.98370361328125,73.2431407972938,72.37587692989192,72.37587692989192,3736600
2015-04-29,73.9325180053711,74.1104226657359,72.48707798557835,72.80581676626437,3902600
2015-04-30,73.34693145751953,74.45140173694355,72.99854753846579,74.12524883238262,3462000
2015-05-01,73.30986022949219,74.86648906917608,72.35364399739758,73.53964665357071,3584700
2015-05-04,73.6730728149414,75.13334089291365,73.05042353688793,73.46552305559025,7312700
