Price,Close,High,Low,Open,Volume
Ticker,RRC,RRC,RRC,RRC,RRC
Date,,,,,
2015-01-02,52.12175750732422,52.441638464319524,49.713241855302776,49.863773859243736,2643100
2015-01-05,48.885311126708984,51.67015482818743,48.87590444719575,51.3502774792155,3649600
2015-01-06,47.596378326416016,49.76968726031756,46.66495918646802,48.706553079945046,4034700
2015-01-07,46.2133674621582,48.254961542865544,45.742954509521105,48.15147011905082,3123300
2015-01-08,47.08833694458008,47.53993295901782,45.53597631788149,46.3450836006453,3099100
2015-01-09,47.314144134521484,48.019763690196115,46.30746052220968,46.966035902999344,3189400
2015-01-12,44.802127838134766,46.78727103855213,44.70804668480253,46.48620704112983,4588300
2015-01-13,44.23762893676758,45.39484422413707,43.65431795372011,44.99969911628846,4270000
2015-01-14,45.11260223388672,45.2349106047428,43.42852302605298,44.42579976348342,5449700
2015-01-15,44.17177963256836,46.175739936487865,44.09651183290649,46.03461460660497,4884000
2015-01-16,46.646141052246094,46.77785607918421,44.17176839673682,44.237625910205885,4680400
2015-01-20,45.470115661621094,45.6394610150385,44.04005991981019,45.42307149731897,3088000
2015-01-21,46.81549835205078,47.48348751357084,45.84644875837504,45.88408265825684,1966300
2015-01-22,46.128692626953125,47.21064384515701,45.17846004919062,46.87194594766828,2354100
2015-01-23,45.76176834106445,47.38939661564076,45.70532108753137,46.279221835923735,1900800
2015-01-26,46.58970642089844,46.730828175001,45.451307761891584,46.00639527488141,2128000
2015-01-27,46.35448455810547,47.31412724187606,45.4512927106621,46.44856569635214,1767700
2015-01-28,44.19999313354492,45.996970165543175,43.98360364255685,45.96874654162116,2535300
2015-01-29,42.79817581176758,45.01852213071335,42.26190169627611,44.59515330690553,4435600
2015-01-30,43.532020568847656,44.15296560123871,41.556283764718685,42.32776440638414,4262500
2015-02-02,44.98088836669922,45.441891056032986,43.29680911455753,44.48224819038185,5162000
2015-02-03,48.34904098510742,48.659515245553465,45.26313327359126,45.71472926144978,4991200
2015-02-04,46.98485565185547,47.568170436656665,46.08166342818292,47.3800044928165,3869600
2015-02-05,48.650108337402344,49.33691084068678,47.43644201740818,47.784550198128635,3348000
2015-02-06,48.60306930541992,50.00490157521505,48.05739211089244,49.27105488055224,2861700
2015-02-09,47.83157730102539,49.64737113483636,47.57755393894682,48.88530104860066,2500700
2015-02-10,49.34632110595703,49.51567006170863,46.251002912344745,47.831590773382246,3237100
2015-02-11,48.25497055053711,49.60975881500017,48.01035375968266,48.92295620662167,3227800
2015-02-12,47.7657356262207,49.62857064339148,47.38940379712979,49.054666219062675,2406500
2015-02-13,47.83157730102539,48.55601349903499,47.28589668864215,48.45252210089574,2450400
2015-02-17,49.3369140625,49.48744607868056,47.56816376962,47.67165161470896,2520100
2015-02-18,48.8194465637207,50.16482764496543,48.480748726628974,48.51838261718702,2486600
2015-02-19,48.9417610168457,49.910810491286206,47.13537352341229,47.314132731372545,2332700
2015-02-20,48.77241516113281,49.54389211773488,48.1702871549035,48.99821495795181,1965300
2015-02-23,48.3114013671875,49.31808464382816,47.6622328844553,48.17027965648857,1533200
2015-02-24,48.207916259765625,48.68773584547469,47.605784724433434,48.330221031457434,2205900
2015-02-25,50.719932556152344,51.99004629668535,48.59366724786772,50.7952003633671,6271900
2015-02-26,47.81277847290039,50.418867002066115,47.492897479707615,50.08016905763065,3683100
2015-02-27,46.60851287841797,48.678330439924196,46.40153004557762,48.377262869899255,3093500
2015-03-02,46.5050163269043,46.66495497900902,45.17845218528995,46.60850773189693,3902300
2015-03-03,47.295310974121094,48.68773265612276,46.505017199042804,46.505017199042804,2378300
2015-03-04,47.14479064941406,47.54934610979672,46.316862778286016,47.54934610979672,1852500
2015-03-05,46.81549835205078,47.36117913343812,46.18514667937874,46.749640821740755,1957000
2015-03-06,45.86526870727539,46.806094732040016,45.57361134757043,46.194556380356424,2030900
2015-03-09,43.85189437866211,45.799403642610386,43.73899627916296,45.63946137843454,4216100
2015-03-10,43.25917434692383,43.993017398683676,42.9957442440287,43.58846556450872,2673900
2015-03-11,44.30349349975586,44.68923199021804,43.042786601104744,43.20272528762916,2272900
2015-03-12,42.74980926513672,45.33928000363687,42.683895751881714,45.28278116712527,2703000
2015-03-13,42.646236419677734,42.65565109786907,41.31854408960691,42.363749377708594,3906000
2015-03-16,43.380706787109375,43.50311916512707,41.525702535065264,42.30725378977023,2392900
2015-03-17,43.94567108154297,44.35998870150768,43.29595062116707,43.380697080521934,2602900
2015-03-18,46.15850067138672,46.638728285565946,43.041717742284426,43.53136362671249,3584200
2015-03-19,44.86846160888672,45.86658245338337,44.30348408949525,44.95320805719461,2226100
2015-03-20,46.469234466552734,46.629312729611016,45.22628862640786,45.37694861939458,4244400
2015-03-23,45.537017822265625,46.82704398004792,45.50877020170634,46.29031763732036,2289600
2015-03-24,46.732872009277344,46.97769304537126,45.34868145070137,45.555840198791934,2668600
2015-03-25,47.928749084472656,48.31481547390677,46.22440529149832,46.98712339394877,3050600
