Price,Close,High,Low,Open,Volume
Ticker,OXY,OXY,OXY,OXY,OXY
Date,,,,,
2015-01-02,58.55950927734375,58.886251018995694,57.5647620738902,58.09481151451032,3640789
2015-01-05,56.38850402832031,57.63738899909529,55.84393244827337,57.63738899909529,6115096
2015-01-06,55.90925598144531,56.802349149447465,55.22672313417485,55.96008012105742,6048382
2015-01-07,55.91652297973633,56.83866579265759,55.1831658776353,56.59179217081576,5484624
2015-01-08,56.4102668762207,57.1871843163947,56.25778334429009,56.49739873758299,6746168
2015-01-09,56.301353454589844,56.780578727658494,55.233996397304615,56.744271008182245,5212662
2015-01-12,54.42076873779297,55.55347741966657,54.18115888655817,55.41551586057904,7139938
2015-01-13,54.435302734375,55.23400611423948,53.91251143541997,54.449824714901524,7096564
2015-01-14,54.80560302734375,55.02343270568699,53.11380084918527,53.6002843562716,7121907
2015-01-15,55.1759033203125,55.81486474216289,54.41350232271058,55.61882083244269,7283883
2015-01-16,56.678924560546875,56.82414433944141,55.47360594481584,55.524435641975714,6575278
2015-01-20,56.64260482788086,56.64260482788086,55.12507233302217,56.45382470445014,5620355
2015-01-21,57.53569793701172,57.760785750233005,56.73699494886505,56.947560788682004,4499349
2015-01-22,57.2597770690918,58.087523955283636,56.43203018289995,58.087523955283636,5230492
2015-01-23,57.252540588378906,58.00041413487245,56.751535119826244,57.143622978375674,4878393
2015-01-26,58.31989669799805,58.34167689018614,56.85318803603688,57.27431984381759,3877993
2015-01-27,57.65912628173828,58.44330721957553,57.37595060267085,58.02943379268667,4475609
2015-01-28,55.54620361328125,57.6591370585863,55.38646189164279,57.426785463475824,6185315
2015-01-29,56.86042785644531,56.93303772207277,54.856406663310935,56.845905883319816,6308324
2015-01-30,58.08754348754883,59.075032403826555,56.14160960985724,56.504659045655444,9233797
2015-02-02,58.203731536865234,59.670440467490415,57.041978647295,59.38000640691878,7977662
2015-02-03,59.648651123046875,59.75030497083948,58.523206131840794,59.0242116071289,7148953
2015-02-04,58.704742431640625,59.30013813654802,57.9423411614289,58.79187432247025,6883001
2015-02-05,59.62686538696289,60.193222539005774,59.14038743897689,59.43808521870898,5255935
2015-02-06,59.35821533203125,60.44735822139371,59.27834722109147,60.25857249206125,4689572
2015-02-09,59.002437591552734,60.42558619439706,58.85721778013037,59.71400911842749,6593709
2015-02-10,59.038753509521484,59.183967791994895,57.69547839115159,58.97340181076763,5640389
2015-02-11,58.073028564453125,58.61760000975476,57.405023070532835,58.02220441181429,4836021
2015-02-12,59.56878662109375,59.706742648326035,58.4941657142226,58.76281955366687,6020735
2015-02-13,60.345706939697266,60.80314652880279,59.93909705443364,60.38201466374067,4530702
2015-02-17,59.92458724975586,60.323939000805304,59.57605966378016,59.917323483833655,4498447
2015-02-18,59.08229446411133,59.92456358179235,58.995162602031236,59.92456358179235,5200040
2015-02-19,58.53047561645508,59.08231089644213,57.368728230461386,57.41228862452347,4529200
2015-02-20,58.16014099121094,58.89349792082975,57.906009214808805,58.68293206744732,3789542
2015-02-23,57.94232177734375,58.494156901319904,57.434058133301036,57.63010204753543,3167685
2015-02-24,57.906028747558594,58.50142434723994,57.601067183551656,58.436078215214074,2715516
2015-02-25,58.240013122558594,58.46510094447569,57.78257371719569,58.02218351307815,2897325
2015-02-26,56.867713928222656,57.80437323865482,56.52644465133899,57.60832929909347,4704397
