Price,Close,High,Low,Open,Volume
Ticker,DVN,DVN,DVN,DVN,DVN
Date,,,,,
2015-01-02,42.06633758544922,42.52868223850234,41.127849303778,41.83861763520145,3017000
2015-01-05,40.50679016113281,41.18995260076604,39.88573100475043,41.18995260076604,3864500
2015-01-06,39.6787109375,40.84491905913404,39.17496414061473,40.4377808763929,4685000
2015-01-07,39.86503601074219,40.6724104052016,39.595911212589044,40.08585649293901,4208700
2015-01-08,41.279666900634766,41.714408364551744,40.03064894409323,40.54129794022927,4551800
2015-01-09,41.686805725097656,41.90072671591934,40.76211898161763,41.40387932169492,3556300
2015-01-12,40.80351638793945,41.12094543990405,39.96853630618943,40.85872018148721,4333100
2015-01-13,40.63789749145508,41.25895658688528,40.348071668512404,40.90702222201246,4910900
2015-01-14,40.36878204345703,40.97603967280324,39.54760605724116,40.21696697802354,5974000
2015-01-15,39.92714309692383,41.52119083461113,39.87193665857538,41.34867466335404,3758900
2015-01-16,41.88692092895508,41.96282845465557,40.22386538070904,40.27906917879009,5252000
2015-01-20,41.15544128417969,41.403864894729956,40.299762883825224,41.12783807581036,4769500
2015-01-21,42.507991790771484,42.55629611750283,41.369386419033255,41.67991611401218,4001500
2015-01-22,42.26644515991211,42.90820527252294,41.34865823003691,42.770191863890766,3888400
2015-01-23,41.5142936706543,42.52178753543847,41.50049206029435,42.05944543412623,3998300
2015-01-26,42.59079360961914,42.894421126275645,41.41768310737466,41.67990842726175,3336900
2015-01-27,42.85301971435547,43.17735098764778,41.83862632679569,42.25266412183379,2737300
2015-01-28,40.32047653198242,42.46657795195834,40.251471121953756,42.43897473499181,4753000
2015-01-29,40.52058410644531,40.85871420246192,39.27156654250559,40.66549700473814,3087200
2015-01-30,41.59020233154297,42.04564495613517,39.80293454380925,40.106562082741355,3792600
2015-02-02,43.36366271972656,43.3705622079773,41.990432907708964,42.328565744525314,4579600
2015-02-03,44.21243667602539,44.812794745706064,43.70179036967075,44.019219439284434,6447400
2015-02-04,44.16413879394531,44.350453937981,43.02553103770879,43.29465846969015,5257000
2015-02-05,44.85420608520508,45.130233021761526,44.21244569524111,44.53677695083674,5249600
2015-02-06,45.040504455566406,45.482150548340655,44.75758076799151,45.34413449910684,4855200
