Price,Close,High,Low,Open,Volume
Ticker,EQT,EQT,EQT,EQT,EQT
Date,,,,,
2015-01-02,38.97957992553711,39.44721393891951,37.848206744184715,38.29572776977852,4219038
2015-01-05,36.89786911010742,38.97959591287885,36.77718761022994,38.97959591287885,3342789
2015-01-06,36.47547149658203,37.32023101601866,36.24919687699355,36.822427557653725,3724334
2015-01-07,36.525760650634766,37.18447164371203,36.244175267143895,36.89785801272399,2507321
2015-01-08,37.989009857177734,38.16499854051504,36.43525653016631,36.75203968382314,2774237
2015-01-09,38.2555046081543,38.49183575570284,37.58170889672774,37.963862740118664,2434944
2015-01-12,36.50062561035156,37.68228159105884,36.37994764993032,37.68228159105884,2578781
2015-01-13,36.520729064941406,37.21463772707179,36.133546995751246,36.67660824675477,1688570
2015-01-14,36.81739807128906,36.91293828581662,35.867045314794794,36.284396853825854,2565922
2015-01-15,36.47045135498047,37.47611498835589,36.425197125735465,37.46605849296811,2340889
2015-01-16,38.00911331176758,38.09459350793864,36.55089706448436,36.55089706448436,2048071
2015-01-20,37.239784240722656,37.47108716088492,36.555931975736414,37.11407804696569,2504382
2015-01-21,38.592403411865234,38.71811312726648,37.31018263774936,37.66216349830395,2664752
2015-01-22,38.14487838745117,39.07511820506226,37.315207036517755,38.718109133661535,2492258
2015-01-23,37.74261474609375,38.466692900217,37.71244173981241,38.129793296857834,1299126
2015-01-26,37.938720703125,38.376185298404216,37.34538042982977,37.71244603396849,1520669
2015-01-27,37.777809143066406,38.41640351641211,37.38057060948701,37.828091609684385,1711349
2015-01-28,37.04366683959961,37.898479164908466,36.661513125646415,37.435873521132685,3119042
2015-01-29,37.06881332397461,37.556560264981776,35.997779238100534,37.24983019174337,2305802
2015-01-30,37.430850982666016,37.883400204214944,36.203941247562724,36.6464339763505,2574188
2015-02-02,37.999061584472656,38.245449233872826,37.05876169040147,37.93871909125176,2422636
2015-02-03,38.64771270751953,39.00975357367984,37.8431825391011,38.59240198519342,3266186
2015-02-04,37.461029052734375,38.496865662947556,36.95316900452006,37.95380788199652,4820472
2015-02-05,38.914215087890625,40.13609678879188,38.175052170645394,38.175052170645394,5401699
2015-02-06,39.693607330322266,39.89976900875874,38.703028443211174,39.6382966058672,4485587
