Price,Close,High,Low,Open,Volume
Ticker,CHRD,CHRD,CHRD,CHRD,CHRD
Date,,,,,
2015-01-02,10.943821907043457,11.008045230573922,10.128172958400242,10.481406137743303,6835000
2015-01-05,9.909811019897461,10.474984396980297,9.492352646211492,10.44287273265046,9760200
2015-01-06,9.479507446289062,9.999723967279772,9.293256988621042,9.49877456605039,7036900
2015-01-07,9.479507446289062,9.967612305174457,9.376748657574389,9.633645629361073,8810900
2015-01-08,9.665755271911621,9.935497325080542,9.453815174777544,9.62722043039155,10270300
2015-01-09,9.845584869384766,9.941921071730821,9.453816870689337,9.717136395426481,8607800
2015-01-12,8.580367088317871,9.556576836609677,8.522565727226738,9.511620018264114,8892600
2015-01-13,8.413383483886719,8.901487694848539,8.394115753033397,8.567521655769399,8144100
2015-01-14,8.618900299072266,8.683124838033281,7.9766573594245,8.284933676459941,15220800
2015-01-15,8.362004280090332,9.042781527361344,8.323469430013358,8.837263960259252,7179000
2015-01-16,8.785883903503418,9.100582807432435,8.419804999197032,8.477606963692283,6848500
2015-01-20,8.464761734008789,8.657434116656969,7.983079552407207,8.657434116656969,6877600
2015-01-21,8.9014892578125,8.946446691873433,8.554678003936449,8.638169681488744,7019500
2015-01-22,8.573945045471191,9.119851275759814,8.265668059992656,8.920756271327852,10367900
2015-01-23,8.291356086730957,8.689546627835671,8.092261122423894,8.490451663528606,13304700
2015-01-26,8.535409927368164,8.670280989481956,8.156486437977481,8.349159471352994,7301400
2015-01-27,8.6445894241333,8.914331490060192,8.35558024278036,8.509718391169853,11845200
2015-01-28,8.066570281982422,8.599631786356102,8.047302555927592,8.528984682469389,10640600
2015-01-29,8.284934043884277,8.304201773921434,7.739027888467919,8.188597843660986,7520000
2015-01-30,8.631747245788574,8.734506659272302,7.8546330476658595,8.220712041816737,10061300
2015-02-02,9.807051658630371,9.88412075106182,8.798729654548175,8.88864390196355,14209900
2015-02-03,11.3291654586792,11.669554669562286,10.17955119358866,10.192395734334664,23067700
2015-02-04,11.053003311157227,11.28421122225029,10.28231231581621,10.725460403750741,17123100
2015-02-05,11.817272186279297,12.382446771155994,11.136494878341917,11.309900800405094,18224200
2015-02-06,11.97783088684082,12.343909175838307,11.586063516588341,12.093434814941338,10110500
2015-02-09,11.534685134887695,12.607231128052188,11.412659831610041,12.048480334147344,12219000
2015-02-10,10.378647804260254,11.496150587332425,9.986879756169174,11.496150587332425,15440100
2015-02-11,10.230931282043457,10.3015784047007,9.537308884531086,10.102482190845073,12533700
2015-02-12,10.834638595581055,11.277785328238762,10.526361063103801,10.648387560855605,11682300
