Price,Close,High,Low,Open,Volume
Ticker,CRC,CRC,CRC,CRC,CRC
Date,,,,,
2020-10-28,13.684260368347168,18.200066985919207,12.142500749656332,18.200066985919207,130000
2020-10-29,12.461797714233398,14.00355796515773,12.023901867594207,14.00355796515773,286200
2020-10-30,12.224605560302734,12.753730224045812,11.79583269590455,12.315834310612304,310100
2020-11-02,11.60425090789795,12.680745267844872,11.50389912678595,12.060392836525775,266900
2020-11-03,11.613375663757324,12.197237775242922,11.403550747611767,11.686359188962166,136800
2020-11-04,11.531270027160645,11.950008047400141,11.357935580640593,11.722849701196493,510000
2020-11-05,10.929161071777344,11.856954010229963,10.847056248835608,11.613374019777414,393100
2020-11-06,10.400036811828613,11.312320773217852,10.02600052686251,11.002144957163809,168300
2020-11-09,11.430919647216797,11.896184751817724,10.993023692313752,10.993023692313752,398600
2020-11-10,11.795831680297852,12.16074491007386,11.265794409278067,11.367057982794718,356700
2020-11-11,12.407063484191895,12.95443339465744,11.905307080415408,11.905307080415408,495800
2020-11-12,12.470921516418457,12.963554808704714,12.315833177178177,12.407061919091905,224700
2020-11-13,12.717238426208496,12.87688829831746,12.434430876778269,12.507413526310057,186300
2020-11-16,13.729873657226562,14.459700993129772,12.598641765088564,12.936186723064171,266500
2020-11-17,13.647768020629883,14.395840586365948,13.346714384661867,13.766365039347855,185300
2020-11-18,14.058295249938965,14.42320934467473,13.38320534920717,13.401450575431994,310600
2020-11-19,14.31373405456543,15.070930494438652,13.78460946045286,13.821100781770218,205500
2020-11-20,13.99443531036377,14.716963999614183,13.8028556545757,14.341103300362265,125000
2020-11-23,14.642157554626465,14.751632400624315,13.866716673957482,13.9853136987703,328900
2020-11-24,16.722164154052734,16.831638989875824,14.286366022412945,14.687771433706297,195300
2020-11-25,18.145328521728516,18.145328521728516,16.64918329227755,16.713042894991627,125400
2020-11-27,19.951648712158203,19.951648712158203,18.01760617028567,18.154448400785498,93500
2020-11-30,19.906038284301758,21.387588126673553,19.004702562693264,20.079372746166385,337900
2020-12-01,21.520774841308594,21.602880521978328,20.188839597144288,20.30743746479757,169400
2020-12-02,21.520774841308594,22.05446002561863,20.991650310349875,21.52989788805448,208600
2020-12-03,22.980432510375977,23.509557116178563,20.079369356476327,21.438672193106363,274100
2020-12-04,24.40359115600586,25.451805374111,22.8435867248053,22.980428944026592,491600
2020-12-07,21.785337448120117,24.35797935208251,20.882176650576834,24.35797935208251,441300
2020-12-08,20.033754348754883,22.314464182996204,19.988140848087465,21.876568312432315,94900
2020-12-09,19.331295013427734,20.33480758318426,18.54673035597463,19.896910018534083,176900
2020-12-10,19.97901725769043,20.48989575948244,19.16708513555127,19.16708513555127,152000
2020-12-11,18.24567985534668,20.061124792148437,18.026731905887754,19.687088494317322,709100
2020-12-14,16.913747787475586,18.637964152978782,16.69479807562533,18.59234890465839,260000
