Price,Close,High,Low,Open,Volume
Ticker,FANG,FANG,FANG,FANG,FANG
Date,,,,,
2015-01-02,46.99809265136719,48.237153101619334,46.064876141634606,47.09219778886204,1023200
2015-01-05,44.919921875,46.731463136011335,43.814176687512216,46.425619168000686,1421500
2015-01-06,44.99049758911133,45.633554848653255,43.54753917931151,44.48075868371992,1394500
2015-01-07,45.680599212646484,47.07650326133422,44.8414880157895,45.79823285359,1197000
2015-01-08,47.90778350830078,48.09599677438192,45.25713104431924,46.06487602979652,1217300
2015-01-09,48.495941162109375,48.92725957371803,47.115721646652055,48.04109422479793,858200
2015-01-12,46.6373405456543,48.0802985405908,45.31985702890586,47.578397636291015,1168200
2015-01-13,48.025421142578125,48.29989572876736,46.59814431974823,47.08436071749577,927900
2015-01-14,51.2093391418457,51.75828829108814,48.072470193261566,48.2214732408118,2873500
2015-01-15,49.75853729248047,52.777772598403395,49.625218932493695,52.11118379001803,2094200
2015-01-16,51.468109130859375,52.322907934593594,50.18983882714474,50.34667968024156,2162800
2015-01-20,49.25662612915039,51.59359030854288,48.550830273289556,50.46431693916555,1837700
2015-01-21,53.75020217895508,54.03252061100167,48.24500172869256,48.5978997687508,2502400
2015-01-22,53.311031341552734,54.510881427575335,52.6679741589676,54.06387833703562,1611900
2015-01-23,52.542484283447266,54.24423196534157,51.9778476741509,52.981643431524596,1035200
2015-01-26,53.7266731262207,54.08741199177612,51.883765580908396,52.581717774736894,1585300
2015-01-27,54.087406158447266,55.546049143607114,52.95813262591156,53.07576628273342,1336600
2015-01-28,51.821022033691406,53.75803753209516,51.240697579942896,53.40513655620543,1225500
2015-01-29,53.82861328125,53.84430095980255,50.35453438580221,52.29154985339697,1136500
2015-01-30,54.103084564208984,55.41273042198555,52.33859776845858,52.989498777945094,1544700
2015-02-02,54.69124984741211,56.46358057976618,53.32671499200139,54.68341199127203,1456100
2015-02-03,54.64419937133789,57.0987945664933,53.91487787494209,55.93815763695577,1676800
2015-02-04,52.64444351196289,54.5500895574551,52.228809787254484,53.85213745688887,1019400
2015-02-05,54.15796661376953,54.463810440451546,52.762062792893786,53.687438109881406,1056800
2015-02-06,55.54603958129883,55.72640597202527,54.08739684724584,54.746135639091555,1270600
2015-02-09,54.997093200683594,56.55768812245343,54.95788597109559,55.71857682563839,983900
2015-02-10,54.424617767333984,55.248041373430915,52.989500361298575,55.22451583941331,1084400
2015-02-11,53.93840408325195,54.01682452815716,51.405388412544774,53.08361106252124,1473300
2015-02-12,57.22426986694336,57.56148314766982,54.79320029996236,54.83240752887243,1622200
2015-02-13,57.6085319519043,59.035805459642454,56.94194925566485,58.42411766819694,1238200
2015-02-17,57.694793701171875,58.18100996740257,56.66747224941683,57.00468550212128,1456200
2015-02-18,57.875179290771484,59.427924588707555,55.891106547480064,55.95384530255346,1725400
2015-02-19,59.490665435791016,60.3297768693401,55.87542681513915,56.675325029614164,1322800
2015-02-20,58.88680648803711,60.23565965067368,58.322175706951,59.62397181717484,1241700
2015-02-23,58.3143310546875,58.97306994831871,56.745898279646084,57.64774832191414,1056400
2015-02-24,58.09474182128906,59.08284999841644,57.15367872195008,58.8789580791906,755300
2015-02-25,58.784854888916016,59.64749164810765,57.67911298404106,58.66722124377721,1075600
2015-02-26,57.3811149597168,58.48686300199922,56.72237602796293,58.33001612556028,856900
2015-02-27,55.84404373168945,57.82811007474018,55.56172537631271,57.82811007474018,931300
2015-03-02,55.6636962890625,56.67533042682297,54.69126340791484,55.59311368462702,1051300
2015-03-03,56.220462799072266,56.46356791299617,55.27156188961692,55.85972405537729,1694900
2015-03-04,56.314571380615234,57.69479376329828,55.68720192164704,57.16152643247271,1532600
2015-03-05,55.82050704956055,56.65961810957581,55.459768330432865,55.99303556372912,1059400
2015-03-06,54.78536605834961,55.95384698705829,54.557942551684654,55.03631510310108,740700
2015-03-09,54.58931350708008,55.99306182339817,54.42462875262006,54.85594425722563,983800
2015-03-10,53.39729309082031,55.051990213341,53.38945523446079,53.88350942445127,859000
2015-03-11,54.934364318847656,55.24020825349025,53.32671821472393,53.577667237587,817700
2015-03-12,54.848114013671875,56.06364622240569,54.80105694650991,55.5931174324733,738300
2015-03-13,54.64419937133789,54.74614535013219,52.95028906367164,54.07171876279429,1105200
2015-03-16,54.8951530456543,54.8951530456543,53.16203536032741,54.1030927335856,662300
2015-03-17,55.263729095458984,56.07147100721864,54.51871994676413,55.200990349298046,856100
2015-03-18,56.97330856323242,57.09094219075286,54.299128428853415,54.746131426955216,1238400
2015-03-19,56.06361770629883,56.667467565767694,55.193137195289516,55.85972579033089,669300
2015-03-20,56.730224609375,56.88707151546602,55.75779772400142,56.44791214460654,1595700
2015-03-23,56.134193420410156,57.63988699159488,56.094980219695124,56.78509426047559,1423000
2015-03-24,57.85163497924805,57.97711246165166,55.96167676953517,56.079310413514634,931900
2015-03-25,58.75349044799805,59.34949657910849,57.93006682912463,58.949544545314986,867100
2015-03-26,60.26701736450195,61.75702942990602,59.561221545826854,59.561221545826854,1887200
2015-03-27,58.94954299926758,60.05529095102129,58.61232972140255,59.043651117426215,938700
2015-03-30,60.878719329833984,61.027722366180804,58.98091700446488,59.867079416782715,1079600
2015-03-31,60.25919723510742,60.72973195474779,58.957400864568896,59.50635006001933,992600
2015-04-01,60.69834899902344,62.14914810517485,59.96902752641489,60.855189881760175,1137500
2015-04-02,61.858985900878906,62.50204309315915,60.12586841903942,60.2435020726594,891600
2015-04-06,62.32167434692383,63.239206041292434,61.77271931158067,63.09804685884373,941700
2015-04-07,62.70595169067383,63.87443262032009,62.03152501053236,62.03152501053236,994200
2015-04-08,61.21592712402344,63.43526085793315,61.01203517832912,63.03530883921644,887100
2015-04-09,63.301944732666016,63.39604686548963,61.25513958040935,61.81977630973477,1196000
2015-04-10,63.32548141479492,64.03912129086059,62.909847633392715,63.82737948853687,899600
2015-04-13,62.62752914428711,64.21164381581399,62.18836982606123,63.96853861938138,850700
2015-04-14,63.04315185546875,63.70973455590142,62.721626263394796,63.16862934327044,1003800
2015-04-15,64.62726593017578,65.08995065936259,63.30978235220463,64.53315782350093,1431100
2015-04-16,65.34091186523438,65.95259971544681,63.913638220373215,64.30574643031416,1177700
2015-04-17,64.75274658203125,65.56048850018693,64.0547944789785,64.83116702380532,798500
2015-04-20,65.92906188964844,67.3014403686029,64.94094770953453,65.01937412337963,1021900
2015-04-21,64.94094848632812,65.9290626782614,64.31357904973042,65.8427984084762,774700
2015-04-22,64.29006958007812,65.45855045850455,63.86659196345246,65.03507284187887,880400
2015-04-23,64.27436828613281,65.34874678870052,64.11752741679395,64.35278872080224,893300
2015-04-24,62.603981018066406,64.54099599976149,62.30597503128573,64.29788490795175,862900
